timestamp,location,raw_text,platform,date,detected_symptom,severity_score,official_aqi,pm25
2025-12-04 22:44:00,Rohini,Saans lene me dikkat ho rahi hai nearby Rohini. Anyone else?,Twitter_Mined,2025-12-04,RESPIRATORY,5,206.79166666666666,89.70916666666666
2025-12-13 20:31:00,Munirka,Saans lene me dikkat ho rahi hai nearby Munirka. Anyone else?,Twitter_Mined,2025-12-13,RESPIRATORY,5,209.1875,93.17625
2025-12-08 19:11:00,ITO,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-08,RESPIRATORY,7,205.29166666666666,90.00854166666666
2025-12-06 06:29:00,Jahangirpuri,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-06,OCULAR,7,202.3125,88.784375
2025-12-04 18:57:00,Jahangirpuri,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-04,RESPIRATORY,7,206.79166666666666,89.70916666666666
2025-12-14 01:54:00,RK Puram,Blurred vision due to smog in RK Puram. Be careful driving.,Twitter_Mined,2025-12-14,OCULAR,7,211.33333333333334,91.03250000000001
2025-12-11 17:45:00,Rohini,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-11,RESPIRATORY,7,194.35416666666666,87.54541666666667
2025-12-05 04:14:00,JNU,Bhai JNU me toh gas chamber bana hua hai. Coughing non-stop.,Twitter_Mined,2025-12-05,RESPIRATORY,5,188.6875,84.718125
2025-12-06 08:24:00,IIT Delhi,Mujhe subah se bukhar aur headache hai. Pollution effect?,Bluesky_Sim,2025-12-06,GENERAL,7,202.3125,88.784375
2025-12-01 05:26:00,Munirka,My eyes are burning so bad in Munirka. #DelhiPollution,Twitter_Mined,2025-12-01,OCULAR,9,204.4375,94.11479166666668
2025-12-15 19:15:00,RK Puram,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-15,RESPIRATORY,7,202.5,86.65625
2025-12-05 18:10:00,Jahangirpuri,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-05,OCULAR,7,188.6875,84.718125
2025-12-04 16:54:00,Dwarka,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-04,RESPIRATORY,7,206.79166666666666,89.70916666666666
2025-12-12 21:50:00,Munirka,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-12,RESPIRATORY,5,190.95833333333334,85.74083333333334
2025-12-12 09:35:00,Rohini,It feels like chilli powder in the air at Rohini. Eyes are red.,Twitter_Mined,2025-12-12,OCULAR,7,190.95833333333334,85.74083333333334
2025-12-08 15:50:00,Vasant Kunj,Saans lene me dikkat ho rahi hai nearby Vasant Kunj. Anyone else?,Twitter_Mined,2025-12-08,RESPIRATORY,5,205.29166666666666,90.00854166666666
2025-12-12 19:01:00,Munirka,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-12,OCULAR,7,190.95833333333334,85.74083333333334
2025-12-09 21:25:00,ITO,Asthma triggered again. This pollution in ITO is toxic.,Twitter_Mined,2025-12-09,RESPIRATORY,5,197.22916666666666,85.19479166666666
2025-12-07 06:35:00,RK Puram,Can't breathe properly today in RK Puram. AQI is insane.,Twitter_Mined,2025-12-07,RESPIRATORY,7,209.83333333333334,89.058125
2025-12-05 04:34:00,Rohini,Bhai Rohini me toh gas chamber bana hua hai. Coughing non-stop.,Twitter_Mined,2025-12-05,RESPIRATORY,5,188.6875,84.718125
2025-12-12 18:07:00,RK Puram,Blurred vision due to smog in RK Puram. Be careful driving.,Twitter_Mined,2025-12-12,OCULAR,7,190.95833333333334,85.74083333333334
2025-12-15 19:21:00,Anand Vihar,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-15,OCULAR,7,202.5,86.65625
2025-12-06 04:43:00,Dwarka,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-06,RESPIRATORY,7,202.3125,88.784375
2025-12-04 03:46:00,Anand Vihar,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-04,RESPIRATORY,7,206.79166666666666,89.70916666666666
2025-12-05 12:37:00,Dwarka,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-05,RESPIRATORY,7,188.6875,84.718125
2025-12-09 01:41:00,RK Puram,Can't breathe properly today in RK Puram. AQI is insane.,Twitter_Mined,2025-12-09,RESPIRATORY,7,197.22916666666666,85.19479166666666
2025-12-09 04:46:00,Munirka,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-09,OCULAR,7,197.22916666666666,85.19479166666666
2025-12-12 15:26:00,JNU,My eyes are burning so bad in JNU. #DelhiPollution,Twitter_Mined,2025-12-12,OCULAR,9,190.95833333333334,85.74083333333334
2025-12-10 15:04:00,ITO,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-10,RESPIRATORY,7,179.89583333333334,81.16437499999999
2025-12-13 23:46:00,JNU,Asthma triggered again. This pollution in JNU is toxic.,Twitter_Mined,2025-12-13,RESPIRATORY,5,209.1875,93.17625
2025-12-03 16:42:00,Vasant Kunj,Can't breathe properly today in Vasant Kunj. AQI is insane.,Twitter_Mined,2025-12-03,RESPIRATORY,7,203.83333333333334,94.42020833333333
2025-12-04 17:38:00,RK Puram,Mask is useless in RK Puram today. Eyes watering continuously.,Twitter_Mined,2025-12-04,OCULAR,7,206.79166666666666,89.70916666666666
2025-12-05 18:51:00,IIT Delhi,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-05,RESPIRATORY,7,188.6875,84.718125
2025-12-06 11:44:00,Rohini,Asthma triggered again. This pollution in Rohini is toxic.,Twitter_Mined,2025-12-06,RESPIRATORY,5,202.3125,88.784375
2025-12-10 17:38:00,JNU,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-10,OCULAR,7,179.89583333333334,81.16437499999999
2025-12-02 21:34:00,Vasant Kunj,Mask is useless in Vasant Kunj today. Eyes watering continuously.,Twitter_Mined,2025-12-02,OCULAR,7,205.10416666666666,93.215625
2025-12-02 03:40:00,Jahangirpuri,Is anyone else feeling dizzy due to this smoke?,Bluesky_Sim,2025-12-02,GENERAL,5,205.10416666666666,93.215625
2025-12-10 01:02:00,Vasant Kunj,Saans lene me dikkat ho rahi hai nearby Vasant Kunj. Anyone else?,Twitter_Mined,2025-12-10,RESPIRATORY,5,179.89583333333334,81.16437499999999
2025-12-13 16:33:00,IIT Delhi,My eyes are burning so bad in IIT Delhi. #DelhiPollution,Twitter_Mined,2025-12-13,OCULAR,9,209.1875,93.17625
2025-12-04 12:12:00,Jahangirpuri,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-04,RESPIRATORY,7,206.79166666666666,89.70916666666666
2025-12-03 18:09:00,ITO,It feels like chilli powder in the air at ITO. Eyes are red.,Twitter_Mined,2025-12-03,OCULAR,7,203.83333333333334,94.42020833333333
2025-12-12 09:29:00,Connaught Place,Mask is useless in Connaught Place today. Eyes watering continuously.,Twitter_Mined,2025-12-12,OCULAR,7,190.95833333333334,85.74083333333334
2025-12-06 04:54:00,JNU,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-06,RESPIRATORY,7,202.3125,88.784375
2025-12-14 12:29:00,ITO,My eyes are burning so bad in ITO. #DelhiPollution,Twitter_Mined,2025-12-14,OCULAR,9,211.33333333333334,91.03250000000001
2025-12-02 10:01:00,Munirka,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-02,OCULAR,7,205.10416666666666,93.215625
2025-12-01 21:37:00,Munirka,Mask is useless in Munirka today. Eyes watering continuously.,Twitter_Mined,2025-12-01,OCULAR,7,204.4375,94.11479166666668
2025-12-13 04:46:00,IIT Delhi,Saans lene me dikkat ho rahi hai nearby IIT Delhi. Anyone else?,Twitter_Mined,2025-12-13,RESPIRATORY,5,209.1875,93.17625
2025-12-14 06:46:00,Dwarka,Saans lene me dikkat ho rahi hai nearby Dwarka. Anyone else?,Twitter_Mined,2025-12-14,RESPIRATORY,5,211.33333333333334,91.03250000000001
2025-12-08 03:44:00,Jahangirpuri,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-08,OCULAR,7,205.29166666666666,90.00854166666666
2025-12-09 10:33:00,Connaught Place,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-09,OCULAR,7,197.22916666666666,85.19479166666666
2025-12-15 00:46:00,IIT Delhi,Mask is useless in IIT Delhi today. Eyes watering continuously.,Twitter_Mined,2025-12-15,OCULAR,7,202.5,86.65625
2025-12-08 19:51:00,Vasant Kunj,Blurred vision due to smog in Vasant Kunj. Be careful driving.,Twitter_Mined,2025-12-08,OCULAR,7,205.29166666666666,90.00854166666666
2025-12-12 23:35:00,ITO,Bhai ITO me toh gas chamber bana hua hai. Coughing non-stop.,Twitter_Mined,2025-12-12,RESPIRATORY,5,190.95833333333334,85.74083333333334
2025-12-11 10:17:00,Rohini,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-11,RESPIRATORY,5,194.35416666666666,87.54541666666667
2025-12-13 12:29:00,RK Puram,Saans lene me dikkat ho rahi hai nearby RK Puram. Anyone else?,Twitter_Mined,2025-12-13,RESPIRATORY,5,209.1875,93.17625
2025-12-07 23:17:00,Connaught Place,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-07,RESPIRATORY,5,209.83333333333334,89.058125
2025-12-11 09:36:00,Connaught Place,Asthma triggered again. This pollution in Connaught Place is toxic.,Twitter_Mined,2025-12-11,RESPIRATORY,5,194.35416666666666,87.54541666666667
2025-12-12 04:48:00,ITO,Asthma triggered again. This pollution in ITO is toxic.,Twitter_Mined,2025-12-12,RESPIRATORY,5,190.95833333333334,85.74083333333334
2025-12-13 21:48:00,Vasant Kunj,Mujhe subah se bukhar aur headache hai. Pollution effect?,Bluesky_Sim,2025-12-13,GENERAL,7,209.1875,93.17625
2025-12-12 19:24:00,Anand Vihar,It feels like chilli powder in the air at Anand Vihar. Eyes are red.,Twitter_Mined,2025-12-12,OCULAR,7,190.95833333333334,85.74083333333334
2025-12-15 04:58:00,Connaught Place,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-15,RESPIRATORY,7,202.5,86.65625
2025-12-15 18:48:00,Rohini,Mujhe subah se bukhar aur headache hai. Pollution effect?,Bluesky_Sim,2025-12-15,GENERAL,7,202.5,86.65625
2025-12-03 18:59:00,Anand Vihar,Blurred vision due to smog in Anand Vihar. Be careful driving.,Twitter_Mined,2025-12-03,OCULAR,7,203.83333333333334,94.42020833333333
2025-12-09 14:22:00,Vasant Kunj,Blurred vision due to smog in Vasant Kunj. Be careful driving.,Twitter_Mined,2025-12-09,OCULAR,7,197.22916666666666,85.19479166666666
2025-12-14 00:49:00,Rohini,My eyes are burning so bad in Rohini. #DelhiPollution,Twitter_Mined,2025-12-14,OCULAR,9,211.33333333333334,91.03250000000001
2025-12-14 21:28:00,Munirka,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-14,RESPIRATORY,7,211.33333333333334,91.03250000000001
2025-12-05 12:43:00,Vasant Kunj,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-05,RESPIRATORY,5,188.6875,84.718125
2025-12-15 02:43:00,ITO,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-15,OCULAR,7,202.5,86.65625
2025-12-02 09:51:00,Rohini,Blurred vision due to smog in Rohini. Be careful driving.,Twitter_Mined,2025-12-02,OCULAR,7,205.10416666666666,93.215625
2025-12-10 18:43:00,Munirka,Bhai Munirka me toh gas chamber bana hua hai. Coughing non-stop.,Twitter_Mined,2025-12-10,RESPIRATORY,5,179.89583333333334,81.16437499999999
2025-12-14 02:12:00,Anand Vihar,Mask is useless in Anand Vihar today. Eyes watering continuously.,Twitter_Mined,2025-12-14,OCULAR,7,211.33333333333334,91.03250000000001
2025-12-01 19:38:00,Dwarka,It feels like chilli powder in the air at Dwarka. Eyes are red.,Twitter_Mined,2025-12-01,OCULAR,7,204.4375,94.11479166666668
2025-12-05 06:54:00,Vasant Kunj,Can't breathe properly today in Vasant Kunj. AQI is insane.,Twitter_Mined,2025-12-05,RESPIRATORY,7,188.6875,84.718125
2025-12-13 14:51:00,ITO,Blurred vision due to smog in ITO. Be careful driving.,Twitter_Mined,2025-12-13,OCULAR,7,209.1875,93.17625
2025-12-03 22:15:00,Connaught Place,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-03,RESPIRATORY,5,203.83333333333334,94.42020833333333
2025-12-02 08:00:00,IIT Delhi,Saans lene me dikkat ho rahi hai nearby IIT Delhi. Anyone else?,Twitter_Mined,2025-12-02,RESPIRATORY,5,205.10416666666666,93.215625
2025-12-15 18:06:00,ITO,Asthma triggered again. This pollution in ITO is toxic.,Twitter_Mined,2025-12-15,RESPIRATORY,5,202.5,86.65625
2025-12-06 04:16:00,Anand Vihar,Saans lene me dikkat ho rahi hai nearby Anand Vihar. Anyone else?,Twitter_Mined,2025-12-06,RESPIRATORY,5,202.3125,88.784375
2025-12-13 18:49:00,Munirka,Is anyone else feeling dizzy due to this smoke?,Bluesky_Sim,2025-12-13,GENERAL,5,209.1875,93.17625
2025-12-15 13:01:00,Dwarka,Mask is useless in Dwarka today. Eyes watering continuously.,Twitter_Mined,2025-12-15,OCULAR,7,202.5,86.65625
2025-12-02 14:15:00,Rohini,Can't breathe properly today in Rohini. AQI is insane.,Twitter_Mined,2025-12-02,RESPIRATORY,7,205.10416666666666,93.215625
2025-12-04 05:01:00,ITO,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-04,OCULAR,7,206.79166666666666,89.70916666666666
2025-12-11 16:00:00,JNU,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-11,RESPIRATORY,5,194.35416666666666,87.54541666666667
2025-12-14 21:23:00,Dwarka,Is anyone else feeling dizzy due to this smoke?,Bluesky_Sim,2025-12-14,GENERAL,5,211.33333333333334,91.03250000000001
2025-12-05 18:18:00,Connaught Place,Blurred vision due to smog in Connaught Place. Be careful driving.,Twitter_Mined,2025-12-05,OCULAR,7,188.6875,84.718125
2025-12-09 07:23:00,Connaught Place,Asthma triggered again. This pollution in Connaught Place is toxic.,Twitter_Mined,2025-12-09,RESPIRATORY,5,197.22916666666666,85.19479166666666
2025-12-02 04:06:00,ITO,Asthma triggered again. This pollution in ITO is toxic.,Twitter_Mined,2025-12-02,RESPIRATORY,5,205.10416666666666,93.215625
2025-12-15 10:03:00,Vasant Kunj,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-15,OCULAR,7,202.5,86.65625
2025-12-01 01:12:00,JNU,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-01,OCULAR,7,204.4375,94.11479166666668
2025-12-08 10:26:00,Jahangirpuri,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-08,RESPIRATORY,7,205.29166666666666,90.00854166666666
2025-12-14 15:14:00,Rohini,It feels like chilli powder in the air at Rohini. Eyes are red.,Twitter_Mined,2025-12-14,OCULAR,7,211.33333333333334,91.03250000000001
2025-12-06 20:56:00,Jahangirpuri,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-06,RESPIRATORY,5,202.3125,88.784375
2025-12-05 10:17:00,Anand Vihar,Blurred vision due to smog in Anand Vihar. Be careful driving.,Twitter_Mined,2025-12-05,OCULAR,7,188.6875,84.718125
2025-12-06 23:08:00,RK Puram,Mask is useless in RK Puram today. Eyes watering continuously.,Twitter_Mined,2025-12-06,OCULAR,7,202.3125,88.784375
2025-12-08 11:29:00,Vasant Kunj,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-08,RESPIRATORY,5,205.29166666666666,90.00854166666666
2025-12-10 17:43:00,IIT Delhi,Bhai IIT Delhi me toh gas chamber bana hua hai. Coughing non-stop.,Twitter_Mined,2025-12-10,RESPIRATORY,5,179.89583333333334,81.16437499999999
2025-12-01 07:40:00,Dwarka,Mujhe subah se bukhar aur headache hai. Pollution effect?,Bluesky_Sim,2025-12-01,GENERAL,7,204.4375,94.11479166666668
2025-12-13 15:56:00,Jahangirpuri,Asthma triggered again. This pollution in Jahangirpuri is toxic.,Twitter_Mined,2025-12-13,RESPIRATORY,5,209.1875,93.17625
2025-12-01 04:39:00,Dwarka,My eyes are burning so bad in Dwarka. #DelhiPollution,Twitter_Mined,2025-12-01,OCULAR,9,204.4375,94.11479166666668
2025-12-04 06:25:00,Munirka,It feels like chilli powder in the air at Munirka. Eyes are red.,Twitter_Mined,2025-12-04,OCULAR,7,206.79166666666666,89.70916666666666
2025-12-14 09:39:00,RK Puram,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-14,OCULAR,7,211.33333333333334,91.03250000000001
2025-12-14 13:25:00,Anand Vihar,Saans lene me dikkat ho rahi hai nearby Anand Vihar. Anyone else?,Twitter_Mined,2025-12-14,RESPIRATORY,5,211.33333333333334,91.03250000000001
2025-12-13 19:04:00,Vasant Kunj,Asthma triggered again. This pollution in Vasant Kunj is toxic.,Twitter_Mined,2025-12-13,RESPIRATORY,5,209.1875,93.17625
2025-12-05 15:06:00,Dwarka,Blurred vision due to smog in Dwarka. Be careful driving.,Twitter_Mined,2025-12-05,OCULAR,7,188.6875,84.718125
2025-12-11 00:47:00,Vasant Kunj,Saans lene me dikkat ho rahi hai nearby Vasant Kunj. Anyone else?,Twitter_Mined,2025-12-11,RESPIRATORY,5,194.35416666666666,87.54541666666667
2025-12-01 21:20:00,Connaught Place,Bhai Connaught Place me toh gas chamber bana hua hai. Coughing non-stop.,Twitter_Mined,2025-12-01,RESPIRATORY,5,204.4375,94.11479166666668
2025-12-07 19:32:00,ITO,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-07,RESPIRATORY,7,209.83333333333334,89.058125
2025-12-11 21:40:00,Dwarka,Saans lene me dikkat ho rahi hai nearby Dwarka. Anyone else?,Twitter_Mined,2025-12-11,RESPIRATORY,5,194.35416666666666,87.54541666666667
2025-12-05 18:50:00,ITO,Blurred vision due to smog in ITO. Be careful driving.,Twitter_Mined,2025-12-05,OCULAR,7,188.6875,84.718125
2025-12-08 15:10:00,JNU,My eyes are burning so bad in JNU. #DelhiPollution,Twitter_Mined,2025-12-08,OCULAR,9,205.29166666666666,90.00854166666666
2025-12-05 08:40:00,Munirka,Bhai Munirka me toh gas chamber bana hua hai. Coughing non-stop.,Twitter_Mined,2025-12-05,RESPIRATORY,5,188.6875,84.718125
2025-12-10 00:13:00,Connaught Place,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-10,OCULAR,7,179.89583333333334,81.16437499999999
2025-12-08 16:43:00,ITO,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-08,OCULAR,7,205.29166666666666,90.00854166666666
2025-12-06 21:18:00,Munirka,Bhai Munirka me toh gas chamber bana hua hai. Coughing non-stop.,Twitter_Mined,2025-12-06,RESPIRATORY,5,202.3125,88.784375
2025-12-13 05:56:00,Munirka,Blurred vision due to smog in Munirka. Be careful driving.,Twitter_Mined,2025-12-13,OCULAR,7,209.1875,93.17625
2025-12-09 23:29:00,Jahangirpuri,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-09,OCULAR,7,197.22916666666666,85.19479166666666
2025-12-02 09:03:00,Jahangirpuri,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-02,RESPIRATORY,5,205.10416666666666,93.215625
2025-12-09 00:35:00,Anand Vihar,My eyes are burning so bad in Anand Vihar. #DelhiPollution,Twitter_Mined,2025-12-09,OCULAR,9,197.22916666666666,85.19479166666666
2025-12-05 05:09:00,Anand Vihar,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-05,OCULAR,7,188.6875,84.718125
2025-12-15 06:37:00,Vasant Kunj,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-15,RESPIRATORY,7,202.5,86.65625
2025-12-08 03:46:00,JNU,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-08,OCULAR,7,205.29166666666666,90.00854166666666
2025-12-05 20:49:00,RK Puram,My eyes are burning so bad in RK Puram. #DelhiPollution,Twitter_Mined,2025-12-05,OCULAR,9,188.6875,84.718125
2025-12-12 09:46:00,Vasant Kunj,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-12,RESPIRATORY,5,190.95833333333334,85.74083333333334
2025-12-12 05:29:00,Anand Vihar,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-12,OCULAR,7,190.95833333333334,85.74083333333334
2025-12-06 22:59:00,JNU,Sir dard se phat raha hai. JNU is extremely polluted.,Bluesky_Sim,2025-12-06,GENERAL,5,202.3125,88.784375
2025-12-06 01:20:00,Connaught Place,Saans lene me dikkat ho rahi hai nearby Connaught Place. Anyone else?,Twitter_Mined,2025-12-06,RESPIRATORY,5,202.3125,88.784375
2025-12-14 13:32:00,Rohini,Mujhe subah se bukhar aur headache hai. Pollution effect?,Bluesky_Sim,2025-12-14,GENERAL,7,211.33333333333334,91.03250000000001
2025-12-13 19:49:00,Munirka,Mask is useless in Munirka today. Eyes watering continuously.,Twitter_Mined,2025-12-13,OCULAR,7,209.1875,93.17625
2025-12-07 16:29:00,Vasant Kunj,Is anyone else feeling dizzy due to this smoke?,Bluesky_Sim,2025-12-07,GENERAL,5,209.83333333333334,89.058125
2025-12-09 02:04:00,Dwarka,Mask is useless in Dwarka today. Eyes watering continuously.,Twitter_Mined,2025-12-09,OCULAR,7,197.22916666666666,85.19479166666666
2025-12-10 03:55:00,Jahangirpuri,Blurred vision due to smog in Jahangirpuri. Be careful driving.,Twitter_Mined,2025-12-10,OCULAR,7,179.89583333333334,81.16437499999999
2025-12-03 23:32:00,Vasant Kunj,Saans lene me dikkat ho rahi hai nearby Vasant Kunj. Anyone else?,Twitter_Mined,2025-12-03,RESPIRATORY,5,203.83333333333334,94.42020833333333
2025-12-03 13:58:00,Vasant Kunj,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-03,RESPIRATORY,7,203.83333333333334,94.42020833333333
2025-12-09 07:20:00,Vasant Kunj,Blurred vision due to smog in Vasant Kunj. Be careful driving.,Twitter_Mined,2025-12-09,OCULAR,7,197.22916666666666,85.19479166666666
2025-12-11 01:11:00,Connaught Place,My eyes are burning so bad in Connaught Place. #DelhiPollution,Twitter_Mined,2025-12-11,OCULAR,9,194.35416666666666,87.54541666666667
2025-12-06 14:25:00,Munirka,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-06,RESPIRATORY,7,202.3125,88.784375
2025-12-10 07:53:00,JNU,Saans lene me dikkat ho rahi hai nearby JNU. Anyone else?,Twitter_Mined,2025-12-10,RESPIRATORY,5,179.89583333333334,81.16437499999999
2025-12-14 09:49:00,Jahangirpuri,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-14,RESPIRATORY,7,211.33333333333334,91.03250000000001
2025-12-04 18:58:00,Dwarka,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-04,RESPIRATORY,7,206.79166666666666,89.70916666666666
2025-12-04 20:27:00,Anand Vihar,Can't breathe properly today in Anand Vihar. AQI is insane.,Twitter_Mined,2025-12-04,RESPIRATORY,7,206.79166666666666,89.70916666666666
2025-12-06 07:48:00,Dwarka,Mujhe subah se bukhar aur headache hai. Pollution effect?,Bluesky_Sim,2025-12-06,GENERAL,7,202.3125,88.784375
2025-12-04 10:48:00,JNU,Can't breathe properly today in JNU. AQI is insane.,Twitter_Mined,2025-12-04,RESPIRATORY,7,206.79166666666666,89.70916666666666
2025-12-15 08:12:00,Dwarka,My eyes are burning so bad in Dwarka. #DelhiPollution,Twitter_Mined,2025-12-15,OCULAR,9,202.5,86.65625
2025-12-07 19:42:00,Dwarka,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-07,RESPIRATORY,5,209.83333333333334,89.058125
2025-12-02 05:54:00,IIT Delhi,Aankhon me jalan ho rahi hai subah se. Wearing sunglasses indoors.,Twitter_Mined,2025-12-02,OCULAR,7,205.10416666666666,93.215625
2025-12-13 15:02:00,Munirka,My eyes are burning so bad in Munirka. #DelhiPollution,Twitter_Mined,2025-12-13,OCULAR,9,209.1875,93.17625
2025-12-12 06:38:00,IIT Delhi,Mask is useless in IIT Delhi today. Eyes watering continuously.,Twitter_Mined,2025-12-12,OCULAR,7,190.95833333333334,85.74083333333334
2025-12-09 13:58:00,IIT Delhi,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-09,RESPIRATORY,7,197.22916666666666,85.19479166666666
2025-12-15 06:48:00,Munirka,Bhai Munirka me toh gas chamber bana hua hai. Coughing non-stop.,Twitter_Mined,2025-12-15,RESPIRATORY,5,202.5,86.65625
2025-12-07 13:11:00,Munirka,Blurred vision due to smog in Munirka. Be careful driving.,Twitter_Mined,2025-12-07,OCULAR,7,209.83333333333334,89.058125
2025-12-05 20:24:00,Munirka,My eyes are burning so bad in Munirka. #DelhiPollution,Twitter_Mined,2025-12-05,OCULAR,9,188.6875,84.718125
2025-12-07 21:32:00,Connaught Place,Using nebulizer for the 3rd time today. Worst air quality ever.,Twitter_Mined,2025-12-07,RESPIRATORY,5,209.83333333333334,89.058125
2025-12-12 04:58:00,JNU,Mask is useless in JNU today. Eyes watering continuously.,Twitter_Mined,2025-12-12,OCULAR,7,190.95833333333334,85.74083333333334
2025-12-04 03:31:00,Dwarka,My lungs are burning. Is the AQI 500+ again?,Twitter_Mined,2025-12-04,RESPIRATORY,7,206.79166666666666,89.70916666666666
2025-12-10 10:56:00,Dwarka,"Going to hospital, heavy breathing issues since morning. #DelhiSmog",Twitter_Mined,2025-12-10,RESPIRATORY,7,179.89583333333334,81.16437499999999
2025-12-11 18:22:00,Connaught Place,Is anyone else feeling dizzy due to this smoke?,Bluesky_Sim,2025-12-11,GENERAL,5,194.35416666666666,87.54541666666667
2025-12-08 13:59:00,Anand Vihar,Mujhe subah se bukhar aur headache hai. Pollution effect?,Bluesky_Sim,2025-12-08,GENERAL,7,205.29166666666666,90.00854166666666
2025-12-07 10:16:00,Rohini,Can't breathe properly today in Rohini. AQI is insane.,Twitter_Mined,2025-12-07,RESPIRATORY,7,209.83333333333334,89.058125
2025-12-11 18:41:00,Rohini,My eyes are burning so bad in Rohini. #DelhiPollution,Twitter_Mined,2025-12-11,OCULAR,9,194.35416666666666,87.54541666666667
2025-12-12 00:40:00,Dwarka,Bhai Dwarka me toh gas chamber bana hua hai. Coughing non-stop.,Twitter_Mined,2025-12-12,RESPIRATORY,5,190.95833333333334,85.74083333333334
2025-12-14 09:58:00,Anand Vihar,Asthma triggered again. This pollution in Anand Vihar is toxic.,Twitter_Mined,2025-12-14,RESPIRATORY,5,211.33333333333334,91.03250000000001
2025-12-04 20:08:00,Munirka,Sir dard se phat raha hai. Munirka is extremely polluted.,Bluesky_Sim,2025-12-04,GENERAL,5,206.79166666666666,89.70916666666666
